asset_id,game_id,entity_id,asset_family,display_name,source_url,source_page_url,source_role,source_title,draft_local_path,template_path,mask_path,roi_ref,match_method,threshold,scale_set,temporal_window,license_note,qa_status
call_of_duty.event_badge_or_medal.call_of_duty.8f75652f,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/5/5f/Caldera_Promo3_Vanguard_WZ.jpeg/revision/latest/scale-to-width-down/185?cb=20211028173045,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.c9adbd14,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/d/d4/Caldera_Promo4_Vanguard_WZ.jpeg/revision/latest/scale-to-width-down/185?cb=20211028173047,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.079ab03e,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/d/d1/Caldera_Promo5_Vanguard_WZ.jpeg/revision/latest/scale-to-width-down/185?cb=20211028173049,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.e50f9c3a,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/d/dd/Caldera_Promo6_Vanguard_WZ.jpeg/revision/latest/scale-to-width-down/185?cb=20211028173052,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.1d36f6d7,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/4/46/Caldera_Promo7_Vanguard_WZ.jpeg/revision/latest/scale-to-width-down/185?cb=20211028173054,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.636474f6,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/e/ea/Caldera_Promo8_Vanguard_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20211130205603,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.9f6ab1bd,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/0/0a/Caldera_Promo9_Vanguard_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20211130205614,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.0b4514b5,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/b/b1/Caldera_Promo10_Vanguard_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20211130205630,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.8a419fa7,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/d/dc/Caldera_Promo11_Vanguard_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20211130205642,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.1bd5ee1b,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/7/70/Caldera_Promo12_Vanguard_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20211130205730,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.eb24c732,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/6/63/Caldera_Promo13_Vanguard_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20211130205745,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.69020c26,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/8/8c/Caldera_Promo14_Vanguard_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20211130205805,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.e0a7f787,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/6/65/Caldera_Promo15_Vanguard_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20211130205828,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.47ab481e,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/7/7b/Caldera_Promo16_Vanguard_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20211130205902,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.3cba40ba,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/e/ec/Caldera_Promo17_Vanguard_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20211130205952,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.2e03c73f,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/8/8f/Caldera_Promo18_Vanguard_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20211130210018,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.d76d9396,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/4/4c/Caldera_Promo19_Vanguard_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20211130210045,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.003d219d,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/6/6d/Caldera_Promo20_Vanguard_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20211130210058,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.ffe012b9,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/3/3b/Caldera_Promo21_Vanguard_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20211130210353,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.5e5f81b6,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/e/e4/Caldera_Promo22_Vanguard_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20211130210414,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.dde9bc60,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/f/f6/Caldera_Promo23_Vanguard_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20211130210431,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.843fb5cf,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/f/f2/Caldera_Promo24_Vanguard_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20211130210506,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.865b868b,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/b/ba/Caldera_Promo25_Vanguard_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20211130210526,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.66235857,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/a/a2/Caldera_Promo26_Vanguard_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20211130210626,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.3558d73f,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/2/25/Caldera_Promo27_Vanguard_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20211130210642,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.3c27d8b9,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/9/93/Caldera_Promo28_Vanguard_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20211130210658,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.f8aed234,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/5/5e/Caldera_Promo29_Vanguard_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20211208180807,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.ecc0045a,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/a/a0/Rebirth_Island_Reinforced_Promo_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220321174019,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.4efe74e8,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/b/b0/Rebirth_Island_Reinforced_Promo2_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220321174027,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.2bb5d89e,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/4/49/Rebirth_Island_Reinforced_Promo3_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220321174034,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.5045c9a4,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/8/84/Rebirth_Island_Reinforced_Promo4_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220321174042,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.92572d77,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/7/76/Rebirth_Island_Reinforced_Promo5_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220321174050,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.75fb89cd,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/e/e7/Rebirth_Island_Reinforced_Promo6_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220322202016,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.9474d3e0,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/3/3b/Rebirth_Island_Reinforced_Promo7_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220322202014,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.b7549627,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/9/97/Fortune%27s_Keep_Promo_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220616202005,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.f76ef25f,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/8/81/Fortune%27s_Keep_Promo2_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220616202013,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.3b268d6c,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/2/24/Fortune%27s_Keep_Promo3_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220616202021,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.97ec29e9,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/4/43/Fortune%27s_Keep_Promo4_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220616202030,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.3f58909a,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/2/26/Fortune%27s_Keep_Promo5_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220616202038,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.dfc1a9e8,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/a/a3/Fortune%27s_Keep_Promo6_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220616202046,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.13621973,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/c/c7/Fortune%27s_Keep_Promo7_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220616202054,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.7fe89fd5,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/c/c9/Fortune%27s_Keep_Promo8_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220620200908,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.ca59e0b3,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/5/5f/Fortune%27s_Keep_Promo9_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220620201044,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.bf0c2484,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/1/14/Fortune%27s_Keep_Promo10_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220620201057,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.3c2df82a,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/5/5b/Fortune%27s_Keep_Promo11_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220620201114,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.a047cb69,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/4/4d/Fortune%27s_Keep_Promo12_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220620201125,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.1ed06a94,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/a/a2/Fortune%27s_Keep_Promo13_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220620201142,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.45f22145,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/1/12/Fortune%27s_Keep_Promo14_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220620201215,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.f7669cb8,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/b/bc/Fortune%27s_Keep_Promo15_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220620201229,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.fa5f9cc2,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/8/83/Fortune%27s_Keep_Promo16_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220620201245,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.4f2e5d2c,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/b/b9/Fortune%27s_Keep_Promo17_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220620201256,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.da2fb732,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/2/2f/Fortune%27s_Keep_Promo18_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220620201309,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
